facenumber_in_poster,content_rating,num_critic_for_reviews,movie_imdb_link,num_user_for_reviews,num_voted_users,imdb_score
2,PG-13,91,http://www.imdb.com/title/tt0271219/?ref_=fn_tt_tt_1,101,5178,6.3
0,PG-13,167,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,1171,322395,6.6
7,R,260,http://www.imdb.com/title/tt2002718/?ref_=fn_tt_tt_1,164,59248,5.6
1,PG,85,http://www.imdb.com/title/tt0337697/?ref_=fn_tt_tt_1,154,31984,5.9
1,PG-13,183,http://www.imdb.com/title/tt0452594/?ref_=fn_tt_tt_1,483,102167,5.8
1,R,30,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1,88,10735,6.6
1,R,316,http://www.imdb.com/title/tt0783233/?ref_=fn_tt_tt_1,581,192930,7.8
2,R,185,http://www.imdb.com/title/tt0340855/?ref_=fn_tt_tt_1,533,105568,7.3
3,PG,219,http://www.imdb.com/title/tt0787474/?ref_=fn_tt_tt_1,122,40883,6.8
1,PG,37,http://www.imdb.com/title/tt0120094/?ref_=fn_tt_tt_1,155,19126,6.7
0,PG,12,http://www.imdb.com/title/tt0249516/?ref_=fn_tt_tt_1,66,4377,1.7
0,PG-13,194,http://www.imdb.com/title/tt1155592/?ref_=fn_tt_tt_1,134,40481,7.8
2,R,31,http://www.imdb.com/title/tt0065446/?ref_=fn_tt_tt_1,62,6350,7.3
6,PG,81,http://www.imdb.com/title/tt0096928/?ref_=fn_tt_tt_1,181,85362,6.9
0,PG-13,161,http://www.imdb.com/title/tt2910814/?ref_=fn_tt_tt_1,180,48236,6.1
1,PG-13,167,http://www.imdb.com/title/tt0183790/?ref_=fn_tt_tt_1,658,137003,6.9
3,R,222,http://www.imdb.com/title/tt1602098/?ref_=fn_tt_tt_1,98,19616,6.7
0,R,72,http://www.imdb.com/title/tt0118771/?ref_=fn_tt_tt_1,218,38399,6.9
0,PG,106,http://www.imdb.com/title/tt0311289/?ref_=fn_tt_tt_1,331,58222,7.1
0,PG-13,318,http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1,590,343648,6.4
0,R,96,http://www.imdb.com/title/tt0090655/?ref_=fn_tt_tt_1,125,10624,6.2
0,R,210,http://www.imdb.com/title/tt0103644/?ref_=fn_tt_tt_1,776,207686,6.4
0,R,35,http://www.imdb.com/title/tt3346224/?ref_=fn_tt_tt_1,20,4091,5.7
0,R,59,http://www.imdb.com/title/tt0200530/?ref_=fn_tt_tt_1,136,4662,6.6
1,PG-13,119,http://www.imdb.com/title/tt0361411/?ref_=fn_tt_tt_1,276,17436,6.2
0,PG,5,http://www.imdb.com/title/tt0306069/?ref_=fn_tt_tt_1,53,1099,6.4
2,R,50,http://www.imdb.com/title/tt1460743/?ref_=fn_tt_tt_1,34,6069,6.9
2,R,106,http://www.imdb.com/title/tt0118789/?ref_=fn_tt_tt_1,318,36657,7.5
1,R,296,http://www.imdb.com/title/tt1502404/?ref_=fn_tt_tt_1,211,81800,5.5
1,R,298,http://www.imdb.com/title/tt1599348/?ref_=fn_tt_tt_1,276,166693,6.8
0,PG,59,http://www.imdb.com/title/tt0076451/?ref_=fn_tt_tt_1,75,13548,6.7
0,PG,156,http://www.imdb.com/title/tt1402488/?ref_=fn_tt_tt_1,79,32399,5.9
0,M,38,http://www.imdb.com/title/tt0062235/?ref_=fn_tt_tt_1,36,952,6
4,R,135,http://www.imdb.com/title/tt0375173/?ref_=fn_tt_tt_1,146,43442,6.2
5,,6,http://www.imdb.com/title/tt0491109/?ref_=fn_tt_tt_1,19,2727,6.6
1,R,17,http://www.imdb.com/title/tt2379386/?ref_=fn_tt_tt_1,10,1285,3.3
0,PG-13,539,http://www.imdb.com/title/tt1650062/?ref_=fn_tt_tt_1,849,287822,7.1
0,R,183,http://www.imdb.com/title/tt3007512/?ref_=fn_tt_tt_1,185,53341,7.1
1,PG-13,29,http://www.imdb.com/title/tt0091129/?ref_=fn_tt_tt_1,69,39798,5.9
0,R,85,http://www.imdb.com/title/tt0162677/?ref_=fn_tt_tt_1,354,31227,6.6
1,R,149,http://www.imdb.com/title/tt0375912/?ref_=fn_tt_tt_1,263,134070,7.4
2,R,34,http://www.imdb.com/title/tt0482461/?ref_=fn_tt_tt_1,20,3443,5.9
3,R,9,http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1,21,480,5.4
0,,2,http://www.imdb.com/title/tt4061848/?ref_=fn_tt_tt_1,6,192,6
0,PG-13,85,http://www.imdb.com/title/tt0139462/?ref_=fn_tt_tt_1,223,28942,6.1
1,,,http://www.imdb.com/title/tt2265431/?ref_=fn_tt_tt_1,,7,7.6
8,Passed,36,http://www.imdb.com/title/tt0019729/?ref_=fn_tt_tt_1,71,4546,6.3
0,PG,81,http://www.imdb.com/title/tt0087538/?ref_=fn_tt_tt_1,470,253823,7.2
0,R,275,http://www.imdb.com/title/tt1859650/?ref_=fn_tt_tt_1,163,67893,6.3
1,PG-13,46,http://www.imdb.com/title/tt0319524/?ref_=fn_tt_tt_1,95,8215,5.7
3,R,146,http://www.imdb.com/title/tt1366344/?ref_=fn_tt_tt_1,114,60202,5.7
2,PG,173,http://www.imdb.com/title/tt0092099/?ref_=fn_tt_tt_1,388,219171,6.9
2,R,49,http://www.imdb.com/title/tt0119807/?ref_=fn_tt_tt_1,92,36253,6.7
1,R,116,http://www.imdb.com/title/tt0466893/?ref_=fn_tt_tt_1,119,12053,6.5
0,R,109,http://www.imdb.com/title/tt1529572/?ref_=fn_tt_tt_1,137,34224,7
1,R,151,http://www.imdb.com/title/tt0450314/?ref_=fn_tt_tt_1,280,48999,6
3,G,453,http://www.imdb.com/title/tt0435761/?ref_=fn_tt_tt_1,733,544884,8.3
1,PG-13,171,http://www.imdb.com/title/tt0408345/?ref_=fn_tt_tt_1,306,50170,5.8
8,R,206,http://www.imdb.com/title/tt0120655/?ref_=fn_tt_tt_1,1015,181737,7.4
0,PG-13,222,http://www.imdb.com/title/tt0402399/?ref_=fn_tt_tt_1,671,70771,6.7
0,PG-13,212,http://www.imdb.com/title/tt1126618/?ref_=fn_tt_tt_1,156,58871,6.5
0,R,270,http://www.imdb.com/title/tt0873886/?ref_=fn_tt_tt_1,287,53342,6.2
0,R,120,http://www.imdb.com/title/tt1709143/?ref_=fn_tt_tt_1,160,28570,5.5
0,G,209,http://www.imdb.com/title/tt0312004/?ref_=fn_tt_tt_1,307,98160,7.5
0,R,198,http://www.imdb.com/title/tt0822854/?ref_=fn_tt_tt_1,338,256213,7.2
0,PG-13,127,http://www.imdb.com/title/tt0393162/?ref_=fn_tt_tt_1,209,92702,7.2
0,R,308,http://www.imdb.com/title/tt0448134/?ref_=fn_tt_tt_1,801,190132,7.3
0,PG-13,175,http://www.imdb.com/title/tt0329575/?ref_=fn_tt_tt_1,455,57661,7.3
1,R,140,http://www.imdb.com/title/tt3319920/?ref_=fn_tt_tt_1,62,20821,5.7
8,R,290,http://www.imdb.com/title/tt1615147/?ref_=fn_tt_tt_1,225,92599,7.1
0,PG,333,http://www.imdb.com/title/tt0386117/?ref_=fn_tt_tt_1,388,87677,6.8
2,R,30,http://www.imdb.com/title/tt0473188/?ref_=fn_tt_tt_1,31,12078,5.9
2,PG,154,http://www.imdb.com/title/tt1648179/?ref_=fn_tt_tt_1,112,74169,6.5
1,PG,70,http://www.imdb.com/title/tt1407061/?ref_=fn_tt_tt_1,36,10103,5.8
0,R,287,http://www.imdb.com/title/tt0375679/?ref_=fn_tt_tt_1,3248,722338,7.9
1,R,267,http://www.imdb.com/title/tt1111422/?ref_=fn_tt_tt_1,285,149998,6.4
2,PG-13,136,http://www.imdb.com/title/tt1668200/?ref_=fn_tt_tt_1,73,12937,7.5
0,,16,http://www.imdb.com/title/tt0459293/?ref_=fn_tt_tt_1,25,1311,7.4
0,R,406,http://www.imdb.com/title/tt0457430/?ref_=fn_tt_tt_1,1083,467234,8.2
4,R,293,http://www.imdb.com/title/tt2788710/?ref_=fn_tt_tt_1,835,247020,6.6
2,R,117,http://www.imdb.com/title/tt0118971/?ref_=fn_tt_tt_1,431,259519,7.5
0,R,368,http://www.imdb.com/title/tt1017460/?ref_=fn_tt_tt_1,354,79517,5.8
1,PG-13,88,http://www.imdb.com/title/tt0096061/?ref_=fn_tt_tt_1,159,61396,7
0,PG-13,49,http://www.imdb.com/title/tt0436724/?ref_=fn_tt_tt_1,46,2877,7.1
0,PG-13,112,http://www.imdb.com/title/tt0441796/?ref_=fn_tt_tt_1,281,25870,5.1
1,R,125,http://www.imdb.com/title/tt0102138/?ref_=fn_tt_tt_1,442,113472,8
1,,71,http://www.imdb.com/title/tt0113540/?ref_=fn_tt_tt_1,408,59041,7
0,R,118,http://www.imdb.com/title/tt0163978/?ref_=fn_tt_tt_1,548,176169,6.6
0,PG-13,84,http://www.imdb.com/title/tt0186045/?ref_=fn_tt_tt_1,148,11768,5.6
1,PG,66,http://www.imdb.com/title/tt0286788/?ref_=fn_tt_tt_1,194,48095,5.8
3,PG-13,608,http://www.imdb.com/title/tt1300854/?ref_=fn_tt_tt_1,1187,557489,7.2
0,PG-13,,http://www.imdb.com/title/tt3130704/?ref_=fn_tt_tt_1,1,6,8
0,R,216,http://www.imdb.com/title/tt0114369/?ref_=fn_tt_tt_1,1080,1023511,8.6
0,PG-13,43,http://www.imdb.com/title/tt0117108/?ref_=fn_tt_tt_1,81,24757,6
1,PG-13,131,http://www.imdb.com/title/tt0431308/?ref_=fn_tt_tt_1,243,167967,7.1
1,PG,377,http://www.imdb.com/title/tt1772341/?ref_=fn_tt_tt_1,345,272534,7.8
0,R,60,http://www.imdb.com/title/tt0116253/?ref_=fn_tt_tt_1,144,40858,6.4
1,PG,22,http://www.imdb.com/title/tt0109190/?ref_=fn_tt_tt_1,78,33186,5.9
0,PG,95,http://www.imdb.com/title/tt0437800/?ref_=fn_tt_tt_1,172,15337,7.5
4,R,136,http://www.imdb.com/title/tt0810922/?ref_=fn_tt_tt_1,83,43867,6.3
2,PG-13,196,http://www.imdb.com/title/tt0382628/?ref_=fn_tt_tt_1,411,44966,5.6
4,R,135,http://www.imdb.com/title/tt0455538/?ref_=fn_tt_tt_1,98,61269,6.5
0,PG,63,http://www.imdb.com/title/tt4257926/?ref_=fn_tt_tt_1,55,6276,6.8
12,R,17,http://www.imdb.com/title/tt1418646/?ref_=fn_tt_tt_1,39,5741,7.1
0,R,97,http://www.imdb.com/title/tt0114508/?ref_=fn_tt_tt_1,140,61018,5.8
0,PG,224,http://www.imdb.com/title/tt1109624/?ref_=fn_tt_tt_1,174,49207,7.2
1,R,45,http://www.imdb.com/title/tt2271563/?ref_=fn_tt_tt_1,98,9386,6.3
0,R,112,http://www.imdb.com/title/tt0427954/?ref_=fn_tt_tt_1,214,30210,7.1
0,R,68,http://www.imdb.com/title/tt0163579/?ref_=fn_tt_tt_1,94,8367,5.2
2,PG-13,155,http://www.imdb.com/title/tt2967224/?ref_=fn_tt_tt_1,118,34948,5.1
0,R,120,http://www.imdb.com/title/tt0133952/?ref_=fn_tt_tt_1,281,58023,6.3
0,R,361,http://www.imdb.com/title/tt2184339/?ref_=fn_tt_tt_1,578,139329,5.7
0,,10,http://www.imdb.com/title/tt2181837/?ref_=fn_tt_tt_1,10,53,7.9
0,R,4,http://www.imdb.com/title/tt2460506/?ref_=fn_tt_tt_1,1,22,7.2
5,R,57,http://www.imdb.com/title/tt0120609/?ref_=fn_tt_tt_1,168,24834,6.1
1,R,120,http://www.imdb.com/title/tt0104348/?ref_=fn_tt_tt_1,365,75675,7.8
0,R,354,http://www.imdb.com/title/tt0266697/?ref_=fn_tt_tt_1,2105,735784,8.1
8,R,156,http://www.imdb.com/title/tt1371150/?ref_=fn_tt_tt_1,145,54242,6.6
2,PG-13,360,http://www.imdb.com/title/tt1637688/?ref_=fn_tt_tt_1,463,304318,6.7
1,R,163,http://www.imdb.com/title/tt0158983/?ref_=fn_tt_tt_1,928,162037,7.8
2,R,256,http://www.imdb.com/title/tt0829482/?ref_=fn_tt_tt_1,555,422606,7.6
0,R,56,http://www.imdb.com/title/tt0104815/?ref_=fn_tt_tt_1,130,52055,6.9
2,,,http://www.imdb.com/title/tt4453560/?ref_=fn_tt_tt_1,,8,8.6
1,PG,66,http://www.imdb.com/title/tt0306841/?ref_=fn_tt_tt_1,172,27580,5.3
0,PG-13,117,http://www.imdb.com/title/tt0259288/?ref_=fn_tt_tt_1,243,31788,6.1
2,PG-13,18,http://www.imdb.com/title/tt0117283/?ref_=fn_tt_tt_1,55,6124,4.9
7,PG-13,14,http://www.imdb.com/title/tt0436742/?ref_=fn_tt_tt_1,5,444,4.3
0,PG-13,41,http://www.imdb.com/title/tt0107616/?ref_=fn_tt_tt_1,165,37269,7.4
5,PG-13,173,http://www.imdb.com/title/tt0335438/?ref_=fn_tt_tt_1,308,120795,6.1
0,R,10,http://www.imdb.com/title/tt0414510/?ref_=fn_tt_tt_1,5,369,6
0,PG,169,http://www.imdb.com/title/tt1462769/?ref_=fn_tt_tt_1,110,37398,6.6
3,PG-13,20,http://www.imdb.com/title/tt0117104/?ref_=fn_tt_tt_1,50,5668,6.2
1,PG,156,http://www.imdb.com/title/tt2262227/?ref_=fn_tt_tt_1,102,45580,7.3
0,R,18,http://www.imdb.com/title/tt0149964/?ref_=fn_tt_tt_1,19,531,6.6
2,R,219,http://www.imdb.com/title/tt0120815/?ref_=fn_tt_tt_1,2277,881236,8.6
0,PG-13,401,http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1,2741,334345,6.5
1,R,284,http://www.imdb.com/title/tt1253864/?ref_=fn_tt_tt_1,405,138190,6.1
0,PG,2,http://www.imdb.com/title/tt0082958/?ref_=fn_tt_tt_1,10,763,5.7
3,PG-13,194,http://www.imdb.com/title/tt0864761/?ref_=fn_tt_tt_1,140,61777,6.9
1,PG-13,167,http://www.imdb.com/title/tt0457400/?ref_=fn_tt_tt_1,224,52029,5.4
0,PG,175,http://www.imdb.com/title/tt0410297/?ref_=fn_tt_tt_1,548,114321,6.8
3,,8,http://www.imdb.com/title/tt4044464/?ref_=fn_tt_tt_1,1,514,4.9
1,,39,http://www.imdb.com/title/tt0049452/?ref_=fn_tt_tt_1,36,2636,6.2
0,Unrated,64,http://www.imdb.com/title/tt0059825/?ref_=fn_tt_tt_1,124,10119,7.9
1,PG-13,149,http://www.imdb.com/title/tt0298228/?ref_=fn_tt_tt_1,346,34232,7.6
0,R,166,http://www.imdb.com/title/tt0804461/?ref_=fn_tt_tt_1,299,60156,6.8
2,PG-13,64,http://www.imdb.com/title/tt0261289/?ref_=fn_tt_tt_1,101,14315,5.3
0,PG-13,91,http://www.imdb.com/title/tt0454945/?ref_=fn_tt_tt_1,261,116762,6.4
0,G,301,http://www.imdb.com/title/tt0266543/?ref_=fn_tt_tt_1,866,692482,8.2
0,R,194,http://www.imdb.com/title/tt0212712/?ref_=fn_tt_tt_1,210,41496,7.5
0,PG,24,http://www.imdb.com/title/tt0420835/?ref_=fn_tt_tt_1,6,813,6.6
5,PG-13,144,http://www.imdb.com/title/tt0377818/?ref_=fn_tt_tt_1,612,66382,5.1
0,R,162,http://www.imdb.com/title/tt0085636/?ref_=fn_tt_tt_1,532,28589,4.6
1,PG,53,http://www.imdb.com/title/tt0117333/?ref_=fn_tt_tt_1,118,63839,6.4
4,PG-13,135,http://www.imdb.com/title/tt0808244/?ref_=fn_tt_tt_1,79,16444,6.7
2,PG-13,77,http://www.imdb.com/title/tt0329774/?ref_=fn_tt_tt_1,213,51349,4.3
6,PG-13,351,http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1,288,146352,5.8
0,PG-13,120,http://www.imdb.com/title/tt0475944/?ref_=fn_tt_tt_1,334,39541,5.3
0,R,71,http://www.imdb.com/title/tt0140888/?ref_=fn_tt_tt_1,257,28951,8
0,PG,131,http://www.imdb.com/title/tt0120587/?ref_=fn_tt_tt_1,289,124641,6.6
1,R,149,http://www.imdb.com/title/tt0280665/?ref_=fn_tt_tt_1,232,28584,6.3
0,Approved,69,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,216,44247,7.2
0,R,121,http://www.imdb.com/title/tt0896866/?ref_=fn_tt_tt_1,22,3329,7.5
0,R,187,http://www.imdb.com/title/tt0280707/?ref_=fn_tt_tt_1,651,65201,7.3
2,R,84,http://www.imdb.com/title/tt0359423/?ref_=fn_tt_tt_1,135,12049,6.8
0,R,202,http://www.imdb.com/title/tt0451094/?ref_=fn_tt_tt_1,131,53508,7.7
1,R,190,http://www.imdb.com/title/tt0999913/?ref_=fn_tt_tt_1,140,27117,5.8
1,R,297,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1,558,159825,7.1
1,PG-13,316,http://www.imdb.com/title/tt0477080/?ref_=fn_tt_tt_1,326,149947,6.8
11,PG,29,http://www.imdb.com/title/tt4824308/?ref_=fn_tt_tt_1,102,4501,3.4
0,Not Rated,178,http://www.imdb.com/title/tt1226681/?ref_=fn_tt_tt_1,142,22212,6.7
3,PG-13,98,http://www.imdb.com/title/tt0951216/?ref_=fn_tt_tt_1,54,16831,5.8
0,PG-13,168,http://www.imdb.com/title/tt0425413/?ref_=fn_tt_tt_1,143,58509,6.6
1,PG-13,263,http://www.imdb.com/title/tt0386032/?ref_=fn_tt_tt_1,429,66610,8
0,R,234,http://www.imdb.com/title/tt0180093/?ref_=fn_tt_tt_1,1916,573541,8.4
1,,6,http://www.imdb.com/title/tt0825346/?ref_=fn_tt_tt_1,4,443,4.8
0,PG-13,326,http://www.imdb.com/title/tt2582846/?ref_=fn_tt_tt_1,548,249688,7.8
0,R,84,http://www.imdb.com/title/tt0108358/?ref_=fn_tt_tt_1,439,95241,7.8
3,R,137,http://www.imdb.com/title/tt0139239/?ref_=fn_tt_tt_1,418,59474,7.3
1,PG,200,http://www.imdb.com/title/tt1518812/?ref_=fn_tt_tt_1,98,8204,6.5
3,R,214,http://www.imdb.com/title/tt1712261/?ref_=fn_tt_tt_1,106,32567,6.3
2,PG-13,147,http://www.imdb.com/title/tt1085779/?ref_=fn_tt_tt_1,69,19157,5.7
0,R,232,http://www.imdb.com/title/tt0405296/?ref_=fn_tt_tt_1,293,89383,7.1
2,R,246,http://www.imdb.com/title/tt3205376/?ref_=fn_tt_tt_1,88,27650,6.9
2,R,11,http://www.imdb.com/title/tt0117891/?ref_=fn_tt_tt_1,14,3122,5.6
0,R,12,http://www.imdb.com/title/tt0283323/?ref_=fn_tt_tt_1,4,91,6.1
2,PG-13,364,http://www.imdb.com/title/tt1659337/?ref_=fn_tt_tt_1,457,351274,8
15,PG-13,200,http://www.imdb.com/title/tt1598822/?ref_=fn_tt_tt_1,134,66579,5.7
5,PG-13,61,http://www.imdb.com/title/tt0192111/?ref_=fn_tt_tt_1,104,11693,5.4
0,PG-13,23,http://www.imdb.com/title/tt1985017/?ref_=fn_tt_tt_1,122,5612,5.5
1,R,265,http://www.imdb.com/title/tt1486192/?ref_=fn_tt_tt_1,190,72886,6.4
2,R,171,http://www.imdb.com/title/tt1742336/?ref_=fn_tt_tt_1,62,21618,6.7
3,PG,233,http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1,187,172754,7.3
1,R,300,http://www.imdb.com/title/tt0780536/?ref_=fn_tt_tt_1,513,307639,8
0,R,454,http://www.imdb.com/title/tt1441395/?ref_=fn_tt_tt_1,616,85022,6.3
0,,4,http://www.imdb.com/title/tt2912776/?ref_=fn_tt_tt_1,1,82,6.6
0,R,238,http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1,193,30160,6.4
0,PG,136,http://www.imdb.com/title/tt1477715/?ref_=fn_tt_tt_1,223,33158,7.3
3,Approved,1,http://www.imdb.com/title/tt0040671/?ref_=fn_tt_tt_1,9,67,7.1
0,R,292,http://www.imdb.com/title/tt1594562/?ref_=fn_tt_tt_1,247,27260,5.5
1,R,252,http://www.imdb.com/title/tt0166924/?ref_=fn_tt_tt_1,1768,235992,8
0,PG-13,125,http://www.imdb.com/title/tt0120647/?ref_=fn_tt_tt_1,493,135601,6.1
5,R,171,http://www.imdb.com/title/tt0146838/?ref_=fn_tt_tt_1,452,97047,6.8
0,R,95,http://www.imdb.com/title/tt0134154/?ref_=fn_tt_tt_1,159,11101,6.8
1,R,136,http://www.imdb.com/title/tt0280760/?ref_=fn_tt_tt_1,238,29058,7
0,G,79,http://www.imdb.com/title/tt0112431/?ref_=fn_tt_tt_1,182,94435,6.8
0,PG,246,http://www.imdb.com/title/tt0245429/?ref_=fn_tt_tt_1,902,417971,8.6
3,R,42,http://www.imdb.com/title/tt0115710/?ref_=fn_tt_tt_1,55,7772,6.1
0,R,82,http://www.imdb.com/title/tt0455326/?ref_=fn_tt_tt_1,73,12160,6.9
4,PG,256,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,558,119887,5.8
1,R,232,http://www.imdb.com/title/tt1084950/?ref_=fn_tt_tt_1,281,41226,6.7
3,R,147,http://www.imdb.com/title/tt0093437/?ref_=fn_tt_tt_1,339,92924,7.2
2,PG,179,http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1,444,234480,6.4
0,R,133,http://www.imdb.com/title/tt0172493/?ref_=fn_tt_tt_1,385,125421,7.3
0,PG-13,221,http://www.imdb.com/title/tt1563738/?ref_=fn_tt_tt_1,181,106111,7
2,G,131,http://www.imdb.com/title/tt1114677/?ref_=fn_tt_tt_1,140,31760,4.2
0,R,123,http://www.imdb.com/title/tt0171804/?ref_=fn_tt_tt_1,434,77551,7.6
1,R,181,http://www.imdb.com/title/tt0130827/?ref_=fn_tt_tt_1,709,161471,7.8
1,PG-13,110,http://www.imdb.com/title/tt0462519/?ref_=fn_tt_tt_1,97,26100,5.9
0,R,77,http://www.imdb.com/title/tt0112818/?ref_=fn_tt_tt_1,190,73193,7.6
0,PG-13,350,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,641,361924,6.7
7,PG,154,http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1,126,67223,6.2
0,PG,49,http://www.imdb.com/title/tt0131704/?ref_=fn_tt_tt_1,197,16611,4.1
3,R,84,http://www.imdb.com/title/tt0234354/?ref_=fn_tt_tt_1,105,9589,5.8
0,GP,112,http://www.imdb.com/title/tt0066206/?ref_=fn_tt_tt_1,258,76398,8
5,,,http://www.imdb.com/title/tt4519006/?ref_=fn_tt_tt_1,6,333,6.3
0,PG-13,28,http://www.imdb.com/title/tt0119934/?ref_=fn_tt_tt_1,57,5841,7.2
2,PG-13,27,http://www.imdb.com/title/tt0117723/?ref_=fn_tt_tt_1,76,29621,5.3
2,Not Rated,40,http://www.imdb.com/title/tt1838722/?ref_=fn_tt_tt_1,41,6513,5.6
1,R,47,http://www.imdb.com/title/tt0105112/?ref_=fn_tt_tt_1,137,81442,6.9
0,PG,51,http://www.imdb.com/title/tt0250720/?ref_=fn_tt_tt_1,53,7392,5.4
0,PG-13,53,http://www.imdb.com/title/tt0113957/?ref_=fn_tt_tt_1,166,48909,5.8
2,R,141,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,287,127497,6.6
4,R,63,http://www.imdb.com/title/tt0285462/?ref_=fn_tt_tt_1,132,26598,4.9
0,R,120,http://www.imdb.com/title/tt0082085/?ref_=fn_tt_tt_1,149,27629,7.4
2,PG-13,107,http://www.imdb.com/title/tt2465146/?ref_=fn_tt_tt_1,48,8895,5.7
0,PG,134,http://www.imdb.com/title/tt0080339/?ref_=fn_tt_tt_1,427,160281,7.8
0,R,38,http://www.imdb.com/title/tt0089767/?ref_=fn_tt_tt_1,138,39451,7.3
0,R,56,http://www.imdb.com/title/tt0114194/?ref_=fn_tt_tt_1,194,24438,6.6
3,PG-13,275,http://www.imdb.com/title/tt2170593/?ref_=fn_tt_tt_1,171,72803,7.3
2,R,172,http://www.imdb.com/title/tt0419294/?ref_=fn_tt_tt_1,199,34194,7.5
2,R,151,http://www.imdb.com/title/tt2402105/?ref_=fn_tt_tt_1,66,21243,6.2
0,,43,http://www.imdb.com/title/tt0839938/?ref_=fn_tt_tt_1,22,2776,7.3
0,R,98,http://www.imdb.com/title/tt0796212/?ref_=fn_tt_tt_1,26,6919,7.3
0,R,50,http://www.imdb.com/title/tt0118111/?ref_=fn_tt_tt_1,202,22697,7.6
0,R,13,http://www.imdb.com/title/tt0305632/?ref_=fn_tt_tt_1,44,1207,3.3
0,R,81,http://www.imdb.com/title/tt0286261/?ref_=fn_tt_tt_1,94,8161,7.6
0,R,147,http://www.imdb.com/title/tt1748227/?ref_=fn_tt_tt_1,99,36029,6.1
1,PG-13,71,http://www.imdb.com/title/tt0100142/?ref_=fn_tt_tt_1,52,7143,7.5
2,R,103,http://www.imdb.com/title/tt0097216/?ref_=fn_tt_tt_1,418,59524,7.9
0,R,548,http://www.imdb.com/title/tt1065073/?ref_=fn_tt_tt_1,836,266020,8
5,PG-13,150,http://www.imdb.com/title/tt0322259/?ref_=fn_tt_tt_1,370,191912,5.9
1,R,149,http://www.imdb.com/title/tt0181875/?ref_=fn_tt_tt_1,822,207287,7.9
5,PG-13,119,http://www.imdb.com/title/tt1135084/?ref_=fn_tt_tt_1,132,46961,6.2
1,PG-13,602,http://www.imdb.com/title/tt2379713/?ref_=fn_tt_tt_1,994,275868,6.8
0,,12,http://www.imdb.com/title/tt3432552/?ref_=fn_tt_tt_1,5,522,5.4
2,R,78,http://www.imdb.com/title/tt0815178/?ref_=fn_tt_tt_1,78,12125,6.4
0,PG,78,http://www.imdb.com/title/tt0362165/?ref_=fn_tt_tt_1,239,40751,2.2
0,R,75,http://www.imdb.com/title/tt0246989/?ref_=fn_tt_tt_1,121,15427,5.3
0,Not Rated,113,http://www.imdb.com/title/tt1570989/?ref_=fn_tt_tt_1,35,11816,6.3
4,R,53,http://www.imdb.com/title/tt1489167/?ref_=fn_tt_tt_1,22,2646,6.5
1,R,36,http://www.imdb.com/title/tt0323807/?ref_=fn_tt_tt_1,21,3548,6.5
0,PG-13,422,http://www.imdb.com/title/tt0438488/?ref_=fn_tt_tt_1,974,286095,6.6
0,Approved,62,http://www.imdb.com/title/tt0060665/?ref_=fn_tt_tt_1,167,23713,7.9
0,R,177,http://www.imdb.com/title/tt0805570/?ref_=fn_tt_tt_1,209,47574,6.1
3,PG-13,432,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,512,365104,7.4
4,R,221,http://www.imdb.com/title/tt1261945/?ref_=fn_tt_tt_1,293,59581,4.3
3,R,168,http://www.imdb.com/title/tt3172532/?ref_=fn_tt_tt_1,72,16645,6.9
2,R,94,http://www.imdb.com/title/tt0455782/?ref_=fn_tt_tt_1,90,22010,6.9
0,PG-13,15,http://www.imdb.com/title/tt0095687/?ref_=fn_tt_tt_1,55,21079,5.2
0,G,68,http://www.imdb.com/title/tt0892375/?ref_=fn_tt_tt_1,31,2673,8.4
0,PG-13,130,http://www.imdb.com/title/tt0806203/?ref_=fn_tt_tt_1,119,35510,6
1,R,38,http://www.imdb.com/title/tt0119210/?ref_=fn_tt_tt_1,81,9740,6.4
4,R,81,http://www.imdb.com/title/tt0417225/?ref_=fn_tt_tt_1,91,4603,6.2
0,R,62,http://www.imdb.com/title/tt0082484/?ref_=fn_tt_tt_1,96,16281,7.4
0,Unrated,2,http://www.imdb.com/title/tt1716760/?ref_=fn_tt_tt_1,6,192,3.2
1,R,171,http://www.imdb.com/title/tt0841046/?ref_=fn_tt_tt_1,200,55630,6.7
0,Not Rated,22,http://www.imdb.com/title/tt1781784/?ref_=fn_tt_tt_1,6,575,7.5
0,R,133,http://www.imdb.com/title/tt0937237/?ref_=fn_tt_tt_1,108,8824,6.2
